@relation dataset_quejapp_nominal_utf8_proff

@attribute tipo {Peticion,Reclamo,Felicitacion,Queja,Sugerencia}
@attribute canal {Web,Email,Telefono,Presencial,Escrito,Buzon}
@attribute dia {miercoles,jueves,viernes,martes,lunes}
@attribute mes {enero,marzo,febrero,mayo,abril,junio,julio,agosto,septiembre,diciembre,octubre,noviembre}
@attribute clase {Lento,Rapido,MuyRapido,MuyLento}

@data
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,Rapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Email,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Email,lunes,julio,MuyLento
Peticion,Web,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Telefono,lunes,julio,MuyRapido
Peticion,Telefono,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Queja,Web,miercoles,diciembre,Lento
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Web,miercoles,julio,MuyRapido
Peticion,Web,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Rapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Web,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Web,jueves,julio,Rapido
Peticion,Email,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Reclamo,Web,viernes,julio,Rapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Web,viernes,julio,MuyRapido
Peticion,Email,viernes,julio,MuyLento
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Telefono,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyLento
Peticion,Web,lunes,julio,MuyLento
Peticion,Email,lunes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Escrito,martes,julio,Lento
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyLento
Peticion,Email,martes,julio,MuyLento
Peticion,Email,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Web,martes,julio,MuyRapido
Reclamo,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Telefono,martes,julio,MuyRapido
Peticion,Telefono,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Web,miercoles,julio,MuyLento
Reclamo,Email,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Lento
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Queja,Email,miercoles,julio,MuyLento
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Lento
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Lento
Peticion,Web,viernes,julio,Lento
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Web,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Telefono,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Email,viernes,julio,Lento
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Email,viernes,julio,Rapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Presencial,viernes,julio,MuyRapido
Peticion,Web,viernes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,viernes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyLento
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Reclamo,Email,miercoles,diciembre,MuyLento
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Telefono,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Telefono,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Presencial,lunes,julio,MuyRapido
Peticion,Web,martes,julio,MuyRapido
Peticion,Web,lunes,julio,MuyRapido
Peticion,Web,martes,julio,Rapido
Peticion,Email,martes,julio,Rapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Reclamo,Email,martes,julio,Rapido
Peticion,Email,martes,julio,MuyRapido
Reclamo,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,Rapido
Peticion,Email,martes,julio,Rapido
Reclamo,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,Rapido
Reclamo,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Email,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Telefono,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Web,martes,julio,MuyRapido
Peticion,Telefono,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Telefono,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Presencial,martes,julio,MuyLento
Peticion,Presencial,martes,julio,MuyRapido
Peticion,Web,martes,julio,Rapido
Peticion,Web,martes,julio,MuyRapido
Peticion,Web,martes,julio,MuyRapido
Peticion,Web,martes,julio,MuyLento
Peticion,Web,martes,julio,MuyRapido
Queja,Web,martes,julio,Rapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Reclamo,Presencial,miercoles,julio,MuyLento
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Web,jueves,julio,MuyLento
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Rapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Email,miercoles,julio,Rapido
Peticion,Presencial,miercoles,julio,MuyRapido
Peticion,Telefono,miercoles,julio,MuyRapido
Peticion,Email,jueves,julio,MuyRapido
Peticion,Email,jueves,julio,MuyRapido
Peticion,Email,jueves,julio,Rapido
Peticion,Email,jueves,julio,MuyRapido
Reclamo,Telefono,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Web,jueves,julio,Lento
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Telefono,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
Peticion,Presencial,jueves,julio,MuyRapido
